time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
0.000,-5.0000,-0.0000,-5.0000,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,5.0062,0.0000,-0.2500,1.0000,0.0000,-0.1125,0.0000
0.033,-4.9968,-0.0000,-5.0003,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,5.0031,0.0000,-0.2497,1.0000,0.0000,-0.1123,0.0000
0.067,-4.9906,-0.0000,-5.0010,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.9968,0.0000,-0.2490,1.0000,0.0000,-0.1121,0.0000
0.100,-4.9814,-0.0000,-5.0020,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.9876,0.0000,-0.2480,1.0000,0.0000,-0.1116,0.0000
0.133,-4.9694,-0.0000,-5.0032,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.9755,0.0000,-0.2468,1.0000,0.0000,-0.1110,0.0000
0.167,-4.9546,-0.0000,-5.0048,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.9606,0.0000,-0.2452,1.0000,0.0000,-0.1103,0.0000
0.200,-4.9372,-0.0000,-5.0066,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.9431,0.0000,-0.2434,1.0000,0.0000,-0.1095,0.0000
0.233,-4.9172,-0.0000,-5.0087,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.9231,0.0000,-0.2413,1.0000,0.0000,-0.1086,0.0000
0.267,-4.8948,-0.0000,-5.0111,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.9006,0.0000,-0.2389,1.0000,0.0000,-0.1075,0.0000
0.300,-4.8700,-0.0000,-5.0137,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.8757,0.0000,-0.2363,1.0000,0.0000,-0.1064,0.0000
0.333,-4.8430,-0.0000,-5.0165,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.8486,0.0000,-0.2335,1.0000,0.0000,-0.1051,0.0000
0.367,-4.8138,-0.0000,-5.0195,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.8193,0.0000,-0.2305,1.0000,0.0000,-0.1037,0.0000
0.400,-4.7826,-0.0000,-5.0227,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.7880,0.0000,-0.2273,1.0000,0.0000,-0.1023,0.0000
0.433,-4.7493,-0.0000,-5.0261,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.7546,0.0000,-0.2239,1.0000,0.0000,-0.1008,0.0000
0.467,-4.7142,-0.0000,-5.0296,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.7194,0.0000,-0.2204,1.0000,0.0000,-0.0992,0.0000
0.500,-4.6773,-0.0000,-5.0333,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.6823,0.0000,-0.2167,1.0000,0.0000,-0.0975,0.0000
0.533,-4.6386,-0.0000,-5.0372,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.6435,0.0000,-0.2128,1.0000,0.0000,-0.0958,0.0000
0.567,-4.5983,-0.0000,-5.0412,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.6030,0.0000,-0.2088,1.0000,0.0000,-0.0940,0.0000
0.600,-4.5564,-0.0000,-5.0453,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.5610,0.0000,-0.2047,1.0000,0.0000,-0.0921,0.0000
0.633,-4.5130,-0.0000,-5.0496,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.5175,0.0000,-0.2004,1.0000,0.0000,-0.0902,0.0000
0.667,-4.4682,-0.0000,-5.0539,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.4725,0.0000,-0.1961,1.0000,0.0000,-0.0882,0.0000
0.700,-4.4220,-0.0000,-5.0583,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.4261,0.0000,-0.1917,1.0000,0.0000,-0.0862,0.0000
0.733,-4.3744,-0.0000,-5.0628,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.3784,0.0000,-0.1872,1.0000,0.0000,-0.0842,0.0000
0.767,-4.3257,-0.0000,-5.0674,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.3295,0.0000,-0.1826,1.0000,0.0000,-0.0822,0.0000
0.800,-4.2757,-0.0000,-5.0720,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.2794,0.0000,-0.1780,1.0000,0.0000,-0.0801,0.0000
0.833,-4.2246,-0.0000,-5.0767,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.2282,0.0000,-0.1733,1.0000,0.0000,-0.0780,0.0000
0.867,-4.1725,-0.0000,-5.0815,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.1759,0.0000,-0.1685,1.0000,0.0000,-0.0758,0.0000
0.900,-4.1193,-0.0000,-5.0862,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.1226,0.0000,-0.1638,1.0000,0.0000,-0.0737,0.0000
0.933,-4.0652,-0.0000,-5.0910,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.0683,0.0000,-0.1590,1.0000,0.0000,-0.0716,0.0000
0.967,-4.0101,-0.0000,-5.0958,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,4.0131,0.0000,-0.1542,1.0000,0.0000,-0.0694,0.0000
1.000,-3.9542,-0.0000,-5.1006,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.9570,0.0000,-0.1494,1.0000,0.0000,-0.0672,0.0000
1.033,-3.8974,-0.0000,-5.1054,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.9001,0.0000,-0.1446,1.0000,0.0000,-0.0651,0.0000
1.067,-3.8399,-0.0000,-5.1102,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.8424,0.0000,-0.1398,1.0000,0.0000,-0.0629,0.0000
1.100,-3.7816,-0.0000,-5.1150,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.7840,0.0000,-0.1350,1.0000,0.0000,-0.0608,0.0000
1.133,-3.7226,-0.0000,-5.1197,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.7248,0.0000,-0.1303,1.0000,0.0000,-0.0586,0.0000
1.167,-3.6629,-0.0000,-5.1245,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.6650,0.0000,-0.1255,1.0000,0.0000,-0.0565,0.0000
1.200,-3.6025,-0.0000,-5.1292,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.6046,0.0000,-0.1208,1.0000,0.0000,-0.0544,0.0000
1.233,-3.5416,-0.0000,-5.1338,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.5435,0.0000,-0.1162,1.0000,0.0000,-0.0523,0.0000
1.267,-3.4801,-0.0000,-5.1385,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.4819,0.0000,-0.1115,1.0000,0.0000,-0.0502,0.0000
1.300,-3.4180,-0.0000,-5.1430,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.4197,0.0000,-0.1070,1.0000,0.0000,-0.0481,0.0000
1.333,-3.3554,-0.0000,-5.1476,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.3570,0.0000,-0.1024,1.0000,0.0000,-0.0461,0.0000
1.367,-3.2923,-0.0000,-5.1520,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.2938,0.0000,-0.0980,1.0000,0.0000,-0.0441,0.0000
1.400,-3.2288,-0.0000,-5.1564,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.2302,0.0000,-0.0936,1.0000,0.0000,-0.0421,0.0000
1.433,-3.1648,-0.0000,-5.1608,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.1661,0.0000,-0.0892,1.0000,0.0000,-0.0401,0.0000
1.467,-3.1004,-0.0000,-5.1651,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.1016,0.0000,-0.0849,1.0000,0.0000,-0.0382,0.0000
1.500,-3.0356,-0.0000,-5.1693,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,3.0367,0.0000,-0.0807,1.0000,0.0000,-0.0363,0.0000
1.533,-2.9704,-0.0000,-5.1734,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.9714,0.0000,-0.0766,1.0000,0.0000,-0.0345,0.0000
1.567,-2.9049,-0.0000,-5.1775,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.9058,0.0000,-0.0725,1.0000,0.0000,-0.0326,0.0000
1.600,-2.8391,-0.0000,-5.1815,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.8399,0.0000,-0.0685,0.9940,0.0000,-0.0308,0.0000
1.633,-2.7729,-0.0000,-5.1854,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.7736,0.0000,-0.0646,0.9708,0.0000,-0.0291,0.0000
1.667,-2.7065,-0.0000,-5.1892,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.7072,0.0000,-0.0608,0.9475,0.0000,-0.0274,0.0000
1.700,-2.6400,-0.0000,-5.1929,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.6406,0.0000,-0.0571,0.9242,0.0000,-0.0257,0.0000
1.733,-2.5735,-0.0000,-5.1966,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.5740,0.0000,-0.0534,0.9009,0.0000,-0.0240,0.0000
1.767,-2.5070,-0.0000,-5.2001,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.5074,0.0000,-0.0499,0.8776,0.0000,-0.0224,0.0000
1.800,-2.4405,-0.0000,-5.2036,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.4410,0.0000,-0.0464,0.8543,0.0000,-0.0209,0.0000
1.833,-2.3743,-0.0000,-5.2070,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.3747,0.0000,-0.0430,0.8311,0.0000,-0.0193,0.0000
1.867,-2.3083,-0.0000,-5.2103,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.3086,0.0000,-0.0397,0.8080,0.0000,-0.0179,0.0000
1.900,-2.2426,-0.0000,-5.2135,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.2429,0.0000,-0.0365,0.7850,0.0000,-0.0164,0.0000
1.933,-2.1772,-0.0000,-5.2166,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.1775,0.0000,-0.0334,0.7621,0.0000,-0.0150,0.0000
1.967,-2.1123,-0.0000,-5.2197,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.1125,0.0000,-0.0303,0.7394,0.0000,-0.0137,0.0000
2.000,-2.0478,-0.0000,-5.2226,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,2.0480,0.0000,-0.0274,0.7168,0.0000,-0.0123,0.0000
2.033,-1.9838,-0.0000,-5.2255,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.9840,0.0000,-0.0245,0.6944,0.0000,-0.0110,0.0000
2.067,-1.9204,-0.0000,-5.2282,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.9205,0.0000,-0.0218,0.6722,0.0000,-0.0098,0.0000
2.100,-1.8575,-0.0000,-5.2309,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.8576,0.0000,-0.0191,0.6502,0.0000,-0.0086,0.0000
2.133,-1.7953,-0.0000,-5.2335,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.7954,0.0000,-0.0165,0.6284,0.0000,-0.0074,0.0000
2.167,-1.7338,-0.0000,-5.2360,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.7338,0.0000,-0.0140,0.6068,0.0000,-0.0063,0.0000
2.200,-1.6729,-0.0000,-5.2384,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.6730,0.0000,-0.0116,0.5855,0.0000,-0.0052,0.0000
2.233,-1.6128,-0.0000,-5.2407,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.6129,0.0000,-0.0093,0.5645,0.0000,-0.0042,0.0000
2.267,-1.5535,-0.0000,-5.2429,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.5535,0.0000,-0.0071,0.5437,0.0000,-0.0032,0.0000
2.300,-1.4949,-0.0000,-5.2451,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.4949,0.0000,-0.0049,0.5232,0.0000,-0.0022,0.0000
2.333,-1.4372,-0.0000,-5.2471,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.4372,0.0000,-0.0029,0.5030,0.0000,-0.0013,0.0000
2.367,-1.3802,-0.0000,-5.2491,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.3802,0.0000,-0.0009,0.4831,0.0000,-0.0004,0.0000
2.400,-1.3242,-0.0000,-5.2510,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.3242,0.0000,0.0010,0.4635,0.0000,0.0005,0.0000
2.433,-1.2690,-0.0000,-5.2528,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.2690,0.0000,0.0028,0.4441,0.0000,0.0013,0.0000
2.467,-1.2147,-0.0000,-5.2546,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.2147,0.0000,0.0046,0.4251,0.0000,0.0021,0.0000
2.500,-1.1613,-0.0000,-5.2563,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.1613,0.0000,0.0063,0.4065,0.0000,0.0028,0.0000
2.533,-1.1088,-0.0000,-5.2578,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.1088,0.0000,0.0078,0.3881,0.0000,0.0035,0.0000
2.567,-1.0573,-0.0000,-5.2593,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.0573,0.0000,0.0093,0.3701,0.0000,0.0042,0.0000
2.600,-1.0067,-0.0000,-5.2608,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,1.0067,0.0000,0.0108,0.3524,0.0000,0.0049,0.0000
2.633,-0.9570,-0.0000,-5.2621,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,0.9571,0.0000,0.0121,0.3350,0.0000,0.0055,0.0000
2.667,-0.9084,-0.0000,-5.2634,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,0.9085,0.0000,0.0134,0.3180,0.0000,0.0060,0.0000
2.700,-0.8607,-0.0000,-5.2646,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,0.8608,0.0000,0.0146,0.3013,0.0000,0.0066,0.0000
2.733,-0.8139,-0.0000,-5.2658,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,0.8141,0.0000,0.0158,0.2849,0.0000,0.0071,0.0000
2.767,-0.7682,-0.0000,-5.2669,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,0.7684,0.0000,0.0169,0.2583,0.0000,0.0076,0.0000
2.800,-0.7235,-0.0000,-5.2679,-0.0000,1,1,TRACK,1,sonar,0.0000,0.0000,-5.2500,0.7237,0.0000,0.0179,0.2291,0.0000,0.0081,0.0000
2.833,-0.6798,-0.0000,-5.2688,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.6801,0.0000,0.0188,0.2024,0.0000,0.0085,0.0000
2.867,-0.6373,-0.0000,-5.2697,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.6376,0.0000,0.0197,0.2000,0.0000,0.0089,0.0000
2.900,-0.5958,-0.0000,-5.2706,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.5961,0.0000,0.0206,0.2000,0.0000,0.0093,0.0000
2.933,-0.5553,-0.0000,-5.2713,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.5557,0.0000,0.0213,0.2000,0.0000,0.0096,0.0000
2.967,-0.5158,-0.0000,-5.2720,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.5163,0.0000,0.0220,0.2000,0.0000,0.0099,0.0000
3.000,-0.4772,-0.0000,-5.2727,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.4777,0.0000,0.0227,0.2000,0.0000,0.0102,0.0000
3.033,-0.4395,-0.0000,-5.2733,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.4401,0.0000,0.0233,0.2000,0.0000,0.0105,0.0000
3.067,-0.4026,-0.0000,-5.2738,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.4033,0.0000,0.0238,0.2000,0.0000,0.0107,0.0000
3.100,-0.3665,-0.0000,-5.2743,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.3673,0.0000,0.0243,0.2000,0.0000,0.0109,0.0000
3.133,-0.3312,-0.0000,-5.2747,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.3321,0.0000,0.0247,0.2000,0.0000,0.0111,0.0000
3.167,-0.2966,-0.0000,-5.2751,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.2976,0.0000,0.0251,0.2000,0.0000,0.0113,0.0000
3.200,-0.2627,-0.0000,-5.2755,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.2639,0.0000,0.0255,0.2000,0.0000,0.0115,0.0000
3.233,-0.2295,-0.0000,-5.2757,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.2309,0.0000,0.0257,0.2000,0.0000,0.0116,0.0000
3.267,-0.1969,-0.0000,-5.2760,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.1986,0.0000,0.0260,0.2000,0.0000,0.0117,0.0000
3.300,-0.1649,-0.0000,-5.2762,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.1670,0.0000,0.0262,0.2000,0.0000,0.0118,0.0000
3.333,-0.1335,-0.0000,-5.2763,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.1361,0.0000,0.0263,0.2000,0.0000,0.0119,0.0000
3.367,-0.1027,-0.0000,-5.2765,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.1061,0.0000,0.0265,0.2000,0.0000,0.0119,0.0000
3.400,-0.0724,-0.0000,-5.2765,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.0771,0.0000,0.0265,0.2000,0.0000,0.0119,0.0000
3.433,-0.0427,-0.0000,-5.2766,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.0502,0.0000,0.0266,0.2000,0.0000,0.0120,0.0000
3.467,-0.0134,-0.0000,-5.2766,-0.0000,1,1,REACHED,1,sonar,0.0000,0.0000,-5.2500,0.0297,0.0000,0.0266,0.2000,0.0000,0.0120,0.0000
3.500,0.0154,-0.0000,-5.2765,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.0307,-180.0000,0.0265,0.2000,-0.0000,0.0119,0.0000
3.533,0.0438,-0.0000,-5.2765,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.0512,-180.0000,0.0265,0.2000,-0.0000,0.0119,0.0000
3.567,0.0717,-0.0000,-5.2763,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.0764,-180.0000,0.0263,0.2000,-0.0000,0.0119,0.0000
3.600,0.0992,-0.0000,-5.2762,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.1026,-180.0000,0.0262,0.2000,-0.0000,0.0118,0.0000
3.633,0.1263,-0.0000,-5.2760,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.1290,-180.0000,0.0260,0.2000,-0.0000,0.0117,0.0000
3.667,0.1531,-0.0000,-5.2759,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.1552,-180.0000,0.0259,0.2000,-0.0000,0.0116,0.0000
3.700,0.1794,-0.0000,-5.2756,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.1813,-180.0000,0.0256,0.2000,-0.0000,0.0115,0.0000
3.733,0.2055,-0.0000,-5.2754,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.2070,-180.0000,0.0254,0.2000,-0.0000,0.0114,0.0000
3.767,0.2311,-0.0000,-5.2751,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.2325,-180.0000,0.0251,0.2000,-0.0000,0.0113,0.0000
3.800,0.2565,-0.0000,-5.2748,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.2577,-180.0000,0.0248,0.2000,-0.0000,0.0112,0.0000
3.833,0.2815,-0.0000,-5.2745,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.2826,-180.0000,0.0245,0.2000,-0.0000,0.0110,0.0000
3.867,0.3063,-0.0000,-5.2742,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.3073,-180.0000,0.0242,0.2000,-0.0000,0.0109,0.0000
3.900,0.3308,-0.0000,-5.2738,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.3316,-180.0000,0.0238,0.2000,-0.0000,0.0107,0.0000
3.933,0.3550,-0.0000,-5.2734,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.3557,-180.0000,0.0234,0.2000,-0.0000,0.0105,0.0000
3.967,0.3789,-0.0000,-5.2730,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.3796,-180.0000,0.0230,0.2000,-0.0000,0.0104,0.0000
4.000,0.4026,-0.0000,-5.2726,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.4032,-180.0000,0.0226,0.2000,-0.0000,0.0102,0.0000
4.033,0.4261,-0.0000,-5.2722,-0.0000,1,1,REACHED,2,sonar,0.0000,0.0000,-5.2500,0.4266,-180.0000,0.0222,0.2000,-0.0000,0.0100,0.0000
4.067,0.4493,-0.0000,-5.2717,-0.0000,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.9001,19.8147,0.0217,1.0000,0.5500,0.0098,0.0300
4.100,0.4742,0.0006,-5.2713,0.0048,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.8764,19.8871,0.0213,1.0000,0.5500,0.0096,0.0600
4.133,0.5008,0.0017,-5.2708,0.0189,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.8510,19.9511,0.0208,1.0000,0.5500,0.0094,0.0871
4.167,0.5290,0.0034,-5.2703,0.0465,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.8239,20.0027,0.0203,1.0000,0.5500,0.0092,0.0873
4.200,0.5588,0.0056,-5.2699,0.0872,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.7952,20.0423,0.0199,1.0000,0.5500,0.0089,0.0875
4.233,0.5900,0.0083,-5.2694,0.1408,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.7650,20.0702,0.0194,1.0000,0.5500,0.0087,0.0876
4.267,0.6226,0.0115,-5.2689,0.2069,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.7333,20.0866,0.0189,1.0000,0.5500,0.0085,0.0876
4.300,0.6565,0.0152,-5.2683,0.2853,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.7002,20.0920,0.0183,1.0000,0.5500,0.0083,0.0877
4.333,0.6917,0.0193,-5.2678,0.3756,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.6658,20.0867,0.0178,1.0000,0.5500,0.0080,0.0876
4.367,0.7282,0.0239,-5.2673,0.4775,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.6301,20.0709,0.0173,1.0000,0.5500,0.0078,0.0876
4.400,0.7658,0.0288,-5.2668,0.5908,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.5931,20.0450,0.0168,1.0000,0.5500,0.0076,0.0875
4.433,0.8045,0.0343,-5.2663,0.7151,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.5550,20.0094,0.0163,1.0000,0.5500,0.0073,0.0873
4.467,0.8443,0.0401,-5.2657,0.8501,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.5157,19.9642,0.0157,1.0000,0.5500,0.0071,0.0871
4.500,0.8851,0.0463,-5.2652,0.9956,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.4754,19.9098,0.0152,1.0000,0.5500,0.0069,0.0869
4.533,0.9269,0.0528,-5.2647,1.1512,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.4340,19.8465,0.0147,1.0000,0.5500,0.0066,0.0866
4.567,0.9695,0.0598,-5.2642,1.3166,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.3917,19.7745,0.0142,1.0000,0.5500,0.0064,0.0863
4.600,1.0131,0.0671,-5.2637,1.4916,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.3484,19.6943,0.0137,1.0000,0.5500,0.0061,0.0859
4.633,1.0575,0.0748,-5.2631,1.6758,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.3043,19.6060,0.0131,1.0000,0.5500,0.0059,0.0855
4.667,1.1026,0.0828,-5.2626,1.8690,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.2593,19.5099,0.0126,1.0000,0.5500,0.0057,0.0851
4.700,1.1486,0.0912,-5.2621,2.0709,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.2135,19.4064,0.0121,1.0000,0.5500,0.0054,0.0847
4.733,1.1952,0.0999,-5.2616,2.2811,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.1669,19.2956,0.0116,1.0000,0.5500,0.0052,0.0842
4.767,1.2425,0.1089,-5.2611,2.4994,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.1196,19.1779,0.0111,1.0000,0.5500,0.0050,0.0837
4.800,1.2905,0.1183,-5.2606,2.7255,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.0716,19.0535,0.0106,1.0000,0.5500,0.0048,0.0831
4.833,1.3390,0.1280,-5.2601,2.9592,2,2,TRACK,2,sonar,6.0000,2.0000,-5.2500,5.0229,18.9227,0.0101,1.0000,0.5500,0.0045,0.0826
