time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
7.367,0.0894,-0.4764,-5.2213,-73.7790,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0580,98.0224,-0.0287,0.0000,0.0000,-0.0129,0.3500
7.400,0.0968,-0.4783,-5.2209,-74.3574,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0521,98.7339,-0.0291,0.0000,0.0000,-0.0131,0.3500
7.433,0.1039,-0.4802,-5.2206,-74.8158,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0464,99.3216,-0.0294,0.0000,0.0000,-0.0132,0.3500
7.467,0.1107,-0.4820,-5.2203,-75.1580,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0409,99.7894,-0.0297,0.0000,0.0000,-0.0134,0.3500
7.500,0.1173,-0.4837,-5.2201,-75.3868,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0356,100.1404,-0.0299,0.0000,0.0000,-0.0135,0.3500
7.533,0.1238,-0.4854,-5.2199,-75.5048,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0305,100.3769,-0.0301,0.0000,0.0000,-0.0136,0.3500
7.567,0.1294,-0.4863,-5.2198,-75.8204,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0258,100.7837,-0.0302,0.0000,0.0000,-0.0136,0.3500
7.600,0.1348,-0.4867,-5.2197,-76.0890,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0210,101.1273,-0.0303,0.0000,0.0000,-0.0136,0.3500
7.633,0.1400,-0.4870,-5.2197,-76.2885,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0165,101.3958,-0.0303,0.0000,0.0000,-0.0137,0.3500
7.667,0.1448,-0.4871,-5.2197,-76.4210,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0122,101.5913,-0.0303,0.0000,0.0000,-0.0137,0.3500
7.700,0.1495,-0.4872,-5.2197,-76.4864,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0080,101.7139,-0.0303,0.0000,0.0000,-0.0136,0.3500
7.733,0.1539,-0.4871,-5.2198,-76.4855,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0040,101.7645,-0.0302,0.0000,0.0000,-0.0136,0.3500
7.767,0.1580,-0.4869,-5.2200,-76.4190,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,2.0001,101.7442,-0.0300,0.0000,0.0000,-0.0135,0.3500
7.800,0.1620,-0.4866,-5.2202,-76.2886,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9964,101.6545,-0.0298,0.0000,0.0000,-0.0134,0.3500
7.833,0.1657,-0.4862,-5.2204,-76.0959,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9929,101.4974,-0.0296,0.0000,0.0000,-0.0133,0.3500
7.867,0.1693,-0.4857,-5.2207,-75.8435,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9895,101.2756,-0.0293,0.0000,0.0000,-0.0132,0.3500
7.900,0.1726,-0.4851,-5.2210,-75.5339,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9862,100.9916,-0.0290,0.0000,0.0000,-0.0131,0.3500
7.933,0.1757,-0.4844,-5.2213,-75.1699,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9830,100.6485,-0.0287,0.0000,0.0000,-0.0129,0.3500
7.967,0.1787,-0.4836,-5.2217,-74.7545,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9800,100.2493,-0.0283,0.0000,0.0000,-0.0127,0.3500
8.000,0.1815,-0.4827,-5.2221,-74.2903,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9771,99.7968,-0.0279,0.0000,0.0000,-0.0126,0.3500
8.033,0.1840,-0.4817,-5.2225,-73.9183,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9744,99.4300,-0.0275,0.0000,0.0000,-0.0124,0.3500
8.067,0.1863,-0.4807,-5.2230,-73.5515,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9719,99.0657,-0.0270,0.0000,0.0000,-0.0122,0.3500
8.100,0.1884,-0.4797,-5.2235,-73.1298,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9695,98.6430,-0.0265,0.0000,0.0000,-0.0119,0.3500
8.133,0.1905,-0.4785,-5.2240,-72.6522,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9672,98.1612,-0.0260,0.0000,0.0000,-0.0117,0.3500
8.167,0.1923,-0.4774,-5.2245,-72.1181,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9650,97.6201,-0.0255,0.0000,0.0000,-0.0115,0.3500
8.200,0.1941,-0.4761,-5.2250,-71.5271,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9629,97.0191,-0.0250,0.0000,0.0000,-0.0112,0.3500
8.233,0.1958,-0.4749,-5.2256,-70.8783,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9608,96.3580,-0.0244,0.0000,0.0000,-0.0110,0.3500
8.267,0.1973,-0.4736,-5.2262,-70.1789,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9589,95.6432,-0.0238,0.0000,0.0000,-0.0107,0.3500
8.300,0.1987,-0.4722,-5.2268,-69.5334,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9570,94.9787,-0.0232,0.0000,0.0000,-0.0104,0.3500
8.333,0.2000,-0.4707,-5.2274,-68.8358,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9552,94.2594,-0.0226,0.0000,0.0000,-0.0102,0.3500
8.367,0.2012,-0.4693,-5.2280,-68.0859,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9535,93.4854,-0.0220,0.0000,0.0000,-0.0099,0.3500
8.400,0.2023,-0.4677,-5.2286,-67.2827,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9518,92.6558,-0.0214,0.0000,0.0000,-0.0096,0.3500
8.433,0.2033,-0.4662,-5.2292,-66.4250,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9502,91.7696,-0.0208,0.0000,0.0000,-0.0093,0.3500
8.467,0.2043,-0.4646,-5.2299,-65.5111,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9487,90.8256,-0.0201,0.0000,0.0000,-0.0091,0.3500
8.500,0.2051,-0.4630,-5.2305,-64.5392,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9473,89.8223,-0.0195,0.2000,0.0000,-0.0088,0.3500
8.533,0.2059,-0.4617,-5.2311,-63.6415,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9460,88.8990,-0.0189,0.2000,0.0000,-0.0085,0.3500
8.567,0.2067,-0.4606,-5.2316,-62.8203,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9448,88.0571,-0.0184,0.2000,0.0000,-0.0083,0.3500
8.600,0.2074,-0.4596,-5.2321,-62.0745,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9437,87.2951,-0.0179,0.2000,0.0000,-0.0081,0.3500
8.633,0.2080,-0.4588,-5.2325,-61.4032,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9428,86.6117,-0.0175,0.2000,0.0000,-0.0079,0.3500
8.667,0.2085,-0.4580,-5.2329,-60.8829,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9420,86.0759,-0.0171,0.2000,0.0000,-0.0077,0.3500
8.700,0.2091,-0.4576,-5.2334,-60.4015,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9413,85.5881,-0.0166,0.2000,0.0000,-0.0075,0.3500
8.733,0.2096,-0.4573,-5.2339,-59.9496,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9407,85.1371,-0.0161,0.2000,0.0000,-0.0072,0.3500
8.767,0.2097,-0.4565,-5.2342,-59.8082,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9403,84.9755,-0.0158,0.2000,0.0000,-0.0071,0.3500
8.800,0.2104,-0.4560,-5.2344,-59.4529,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9394,84.6163,-0.0156,0.2000,0.0000,-0.0070,0.3500
8.833,0.2111,-0.4556,-5.2346,-59.1626,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9386,84.3243,-0.0154,0.2000,0.0000,-0.0069,0.3500
8.867,0.2118,-0.4554,-5.2348,-58.9298,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9379,84.0933,-0.0152,0.2000,0.0000,-0.0069,0.3500
8.900,0.2125,-0.4552,-5.2348,-58.7552,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9372,83.9228,-0.0152,0.2000,0.0000,-0.0068,0.3500
8.933,0.2135,-0.4556,-5.2349,-58.4740,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9364,83.6643,-0.0151,0.2000,0.0000,-0.0068,0.3500
8.967,0.2148,-0.4564,-5.2350,-58.1154,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9356,83.3428,-0.0150,0.2000,0.0000,-0.0067,0.3500
9.000,0.2162,-0.4570,-5.2351,-57.7557,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9346,83.0170,-0.0149,0.2000,0.0000,-0.0067,0.3500
9.033,0.2178,-0.4576,-5.2351,-57.3993,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9334,82.6975,-0.0149,0.2000,0.0000,-0.0067,0.3500
9.067,0.2190,-0.4574,-5.2352,-57.3248,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9322,82.6325,-0.0148,0.2000,0.0000,-0.0067,0.3500
9.100,0.2204,-0.4577,-5.2353,-57.1986,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9311,82.5329,-0.0147,0.2000,0.0000,-0.0066,0.3500
9.133,0.2218,-0.4581,-5.2355,-57.0948,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9300,82.4580,-0.0145,0.2000,0.0000,-0.0065,0.3500
9.167,0.2234,-0.4584,-5.2357,-57.0104,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9287,82.4019,-0.0143,0.2000,0.0000,-0.0064,0.3500
9.200,0.2251,-0.4587,-5.2358,-56.9501,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9273,82.3713,-0.0142,0.2000,0.0000,-0.0064,0.3500
9.233,0.2268,-0.4591,-5.2359,-56.9127,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9259,82.3653,-0.0141,0.2000,0.0000,-0.0063,0.3500
9.267,0.2286,-0.4595,-5.2360,-56.8979,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9245,82.3831,-0.0140,0.2000,0.0000,-0.0063,0.3500
9.300,0.2304,-0.4599,-5.2361,-56.9049,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9230,82.4241,-0.0139,0.2000,0.0000,-0.0063,0.3500
9.333,0.2323,-0.4603,-5.2361,-56.9272,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9214,82.4834,-0.0139,0.2000,0.0000,-0.0062,0.3500
9.367,0.2343,-0.4607,-5.2362,-56.9796,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9198,82.5732,-0.0138,0.2000,0.0000,-0.0062,0.3500
9.400,0.2364,-0.4612,-5.2362,-57.0575,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9182,82.6901,-0.0138,0.2000,0.0000,-0.0062,0.3500
9.433,0.2385,-0.4617,-5.2363,-57.1604,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9165,82.8334,-0.0137,0.2000,0.0000,-0.0062,0.3500
9.467,0.2407,-0.4622,-5.2363,-57.2872,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9147,83.0021,-0.0137,0.2000,0.0000,-0.0062,0.3500
9.500,0.2429,-0.4627,-5.2364,-57.4373,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9130,83.1956,-0.0136,0.2000,0.0000,-0.0061,0.3500
9.533,0.2453,-0.4634,-5.2364,-57.5757,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9111,83.3829,-0.0136,0.2000,0.0000,-0.0061,0.3500
9.567,0.2477,-0.4640,-5.2365,-57.7436,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9092,83.5996,-0.0135,0.2000,0.0000,-0.0061,0.3500
9.600,0.2502,-0.4647,-5.2366,-57.9336,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9073,83.8401,-0.0134,0.2000,0.0000,-0.0060,0.3500
9.633,0.2527,-0.4654,-5.2367,-58.1446,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9053,84.1032,-0.0133,0.2000,0.0000,-0.0060,0.3500
9.667,0.2553,-0.4661,-5.2368,-58.3756,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9033,84.3879,-0.0132,0.2000,0.0000,-0.0059,0.3500
9.700,0.2580,-0.4670,-5.2370,-58.5845,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.9012,84.6567,-0.0130,0.2000,0.0000,-0.0059,0.3500
9.733,0.2608,-0.4678,-5.2371,-58.8191,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8991,84.9512,-0.0129,0.2000,0.0000,-0.0058,0.3500
9.767,0.2637,-0.4687,-5.2373,-59.0720,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8969,85.2658,-0.0127,0.2000,0.0000,-0.0057,0.3500
9.800,0.2666,-0.4696,-5.2374,-59.3412,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8947,85.5984,-0.0126,0.2000,0.0000,-0.0057,0.3500
9.833,0.2696,-0.4707,-5.2376,-59.5912,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8925,85.9173,-0.0124,0.2000,0.0000,-0.0056,0.3500
9.867,0.2727,-0.4717,-5.2378,-59.8618,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8901,86.2575,-0.0122,0.2000,0.0000,-0.0055,0.3500
9.900,0.2758,-0.4728,-5.2380,-60.1468,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8878,86.6138,-0.0120,0.2000,0.0000,-0.0054,0.3500
9.933,0.2790,-0.4739,-5.2382,-60.4442,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8854,86.9845,-0.0118,0.2000,0.0000,-0.0053,0.3500
9.967,0.2824,-0.4751,-5.2384,-60.7118,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8830,87.3314,-0.0116,0.2000,0.0000,-0.0052,0.3500
10.000,0.2857,-0.4764,-5.2386,-60.9992,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8805,87.6986,-0.0114,0.2000,0.0000,-0.0051,0.3500
10.033,0.2892,-0.4776,-5.2388,-61.2979,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8780,88.0790,-0.0112,0.2000,0.0000,-0.0050,0.3500
10.067,0.2927,-0.4789,-5.2390,-61.6062,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8755,88.4707,-0.0110,0.2000,0.0000,-0.0050,0.3500
10.100,0.2963,-0.4804,-5.2392,-61.8761,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8730,88.8307,-0.0108,0.2000,0.0000,-0.0049,0.3500
10.133,0.2999,-0.4818,-5.2394,-62.1670,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8704,89.2120,-0.0106,0.2000,0.0000,-0.0048,0.3500
10.167,0.3036,-0.4833,-5.2396,-62.4673,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8677,89.6044,-0.0104,0.2000,0.0000,-0.0047,0.3500
10.200,0.3074,-0.4848,-5.2397,-62.7758,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8651,90.0069,-0.0103,0.0000,0.0000,-0.0046,0.3500
10.233,0.3111,-0.4862,-5.2399,-62.9516,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8625,90.2723,-0.0101,0.0000,0.0000,-0.0046,0.3500
10.267,0.3146,-0.4875,-5.2401,-63.0303,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8599,90.4363,-0.0099,0.0000,0.0000,-0.0045,0.3500
10.300,0.3180,-0.4886,-5.2402,-63.0287,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8574,90.5137,-0.0098,0.0000,0.0000,-0.0044,0.3500
10.333,0.3213,-0.4896,-5.2404,-62.9456,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8550,90.5043,-0.0096,0.0000,0.0000,-0.0043,0.3500
10.367,0.3244,-0.4904,-5.2406,-62.8081,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8526,90.4340,-0.0094,0.0000,0.0000,-0.0042,0.3500
10.400,0.3274,-0.4911,-5.2408,-62.6269,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8502,90.3136,-0.0092,0.0000,0.0000,-0.0042,0.3500
10.433,0.3302,-0.4916,-5.2409,-62.4010,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8480,90.1429,-0.0091,0.0000,0.0000,-0.0041,0.3500
10.467,0.3328,-0.4921,-5.2411,-62.1356,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8459,89.9273,-0.0089,0.2000,0.0000,-0.0040,0.3500
10.500,0.3355,-0.4926,-5.2413,-61.9487,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8438,89.7942,-0.0087,0.2000,0.0000,-0.0039,0.3500
10.533,0.3387,-0.4927,-5.2416,-61.8087,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8410,89.7032,-0.0084,0.2000,0.0000,-0.0038,0.3500
10.567,0.3414,-0.4942,-5.2418,-61.5687,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8393,89.5444,-0.0082,0.2000,0.0000,-0.0037,0.3500
10.600,0.3444,-0.4962,-5.2421,-61.2237,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8375,89.2978,-0.0079,0.2000,0.0000,-0.0036,0.3500
10.633,0.3476,-0.4986,-5.2424,-60.7763,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8359,88.9652,-0.0076,0.2000,0.0000,-0.0034,0.3500
10.667,0.3511,-0.5016,-5.2426,-60.2290,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8342,88.5487,-0.0074,0.2000,0.0000,-0.0033,0.3500
10.700,0.3547,-0.5049,-5.2429,-59.5842,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8326,88.0501,-0.0071,0.2000,0.0000,-0.0032,0.3500
10.733,0.3585,-0.5087,-5.2431,-58.8443,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8311,87.4715,-0.0069,0.2000,0.0000,-0.0031,0.3500
10.767,0.3626,-0.5129,-5.2434,-58.0119,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8295,86.8147,-0.0066,0.2000,0.0000,-0.0030,0.3500
10.800,0.3668,-0.5175,-5.2436,-57.0891,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8280,86.0816,-0.0064,0.2000,0.0000,-0.0029,0.3500
10.833,0.3713,-0.5224,-5.2439,-56.0783,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8265,85.2739,-0.0061,0.2000,0.0000,-0.0028,0.3500
10.867,0.3759,-0.5277,-5.2441,-54.9818,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8251,84.3934,-0.0059,0.2000,0.0000,-0.0027,0.3500
10.900,0.3808,-0.5333,-5.2443,-53.8017,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8236,83.4419,-0.0057,0.2000,0.0000,-0.0026,0.3500
10.933,0.3859,-0.5392,-5.2445,-52.5401,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8221,82.4210,-0.0055,0.2000,0.0000,-0.0025,0.3500
10.967,0.3912,-0.5454,-5.2448,-51.1992,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8206,81.3324,-0.0052,0.2000,0.0000,-0.0024,0.3500
11.000,0.3967,-0.5519,-5.2450,-49.7809,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8191,80.1776,-0.0050,0.2000,0.0000,-0.0023,0.3500
11.033,0.4025,-0.5586,-5.2452,-48.2873,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8176,78.9583,-0.0048,0.2000,0.0000,-0.0022,0.3500
11.067,0.4084,-0.5655,-5.2454,-46.7201,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8160,77.6757,-0.0046,0.2000,0.0000,-0.0021,0.3500
11.100,0.4146,-0.5727,-5.2456,-45.0813,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8143,76.3314,-0.0044,0.2000,0.0000,-0.0020,0.3500
11.133,0.4211,-0.5800,-5.2458,-43.3726,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8127,74.9267,-0.0042,0.2000,0.0000,-0.0019,0.3500
11.167,0.4278,-0.5875,-5.2460,-41.5957,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8109,73.4629,-0.0040,0.2000,0.0000,-0.0018,0.3500
11.200,0.4347,-0.5951,-5.2463,-39.7524,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8091,71.9413,-0.0037,0.2000,0.0000,-0.0017,0.3500
11.233,0.4419,-0.6029,-5.2465,-37.8442,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8072,70.3630,-0.0035,0.2126,0.0000,-0.0016,0.3500
11.267,0.4494,-0.6108,-5.2467,-35.8727,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8051,68.7304,-0.0033,0.2292,0.0000,-0.0015,0.3500
11.300,0.4572,-0.6188,-5.2469,-33.8396,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8030,67.0462,-0.0031,0.2461,0.0000,-0.0014,0.3500
11.333,0.4654,-0.6270,-5.2472,-31.7464,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.8006,65.3130,-0.0028,0.2632,0.0000,-0.0013,0.3500
11.367,0.4740,-0.6353,-5.2474,-29.5944,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7981,63.5331,-0.0026,0.2805,0.0000,-0.0012,0.3500
11.400,0.4831,-0.6437,-5.2476,-27.3853,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7953,61.7090,-0.0024,0.2978,0.0000,-0.0011,0.3500
11.433,0.4927,-0.6523,-5.2479,-25.1205,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7922,59.8429,-0.0021,0.3151,0.0000,-0.0010,0.3500
11.467,0.5028,-0.6609,-5.2481,-22.8013,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7889,57.9369,-0.0019,0.3324,0.0000,-0.0008,0.3500
11.500,0.5136,-0.6697,-5.2484,-20.4291,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7851,55.9931,-0.0016,0.3494,0.0000,-0.0007,0.3500
11.533,0.5250,-0.6785,-5.2486,-18.0053,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7810,54.0132,-0.0014,0.3663,0.0000,-0.0006,0.3500
11.567,0.5371,-0.6873,-5.2489,-15.5311,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7764,51.9990,-0.0011,0.3828,0.0000,-0.0005,0.3500
11.600,0.5500,-0.6961,-5.2491,-13.0079,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7714,49.9520,-0.0009,0.3989,0.0000,-0.0004,0.3500
11.633,0.5636,-0.7049,-5.2493,-10.4368,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7659,47.8736,-0.0007,0.4146,0.0000,-0.0003,0.3500
11.667,0.5780,-0.7135,-5.2496,-7.8191,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7598,45.7652,-0.0004,0.4297,0.0000,-0.0002,0.3500
11.700,0.5932,-0.7221,-5.2498,-5.1559,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7531,43.6278,-0.0002,0.4441,0.0000,-0.0001,0.3427
11.733,0.6093,-0.7304,-5.2500,-2.4507,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7457,41.4646,0.0000,0.4579,0.0000,0.0000,0.3257
11.767,0.6262,-0.7384,-5.2503,0.2900,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7377,39.2818,0.0003,0.4708,0.0000,0.0001,0.3085
11.800,0.6440,-0.7462,-5.2505,3.0601,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7291,37.0853,0.0005,0.4828,0.0000,0.0002,0.2913
11.833,0.6627,-0.7536,-5.2506,5.8532,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7197,34.8808,0.0006,0.4937,0.0000,0.0003,0.2740
11.867,0.6822,-0.7605,-5.2508,8.6632,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.7095,32.6736,0.0008,0.5036,0.0000,0.0004,0.2566
11.900,0.7026,-0.7669,-5.2510,11.4844,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.6985,30.4689,0.0010,0.5124,0.0000,0.0004,0.2393
11.933,0.7237,-0.7728,-5.2511,14.3108,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.6868,28.2717,0.0011,0.5200,0.0000,0.0005,0.2220
11.967,0.7457,-0.7780,-5.2512,17.1370,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.6743,26.0865,0.0012,0.5263,0.0000,0.0005,0.2049
12.000,0.7685,-0.7826,-5.2513,19.9574,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.6609,23.9177,0.0013,0.5314,0.0000,0.0006,0.1878
12.033,0.7919,-0.7864,-5.2514,22.7668,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.6467,21.7696,0.0014,0.5353,0.0000,0.0006,0.1710
12.067,0.8161,-0.7894,-5.2515,25.5601,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.6317,19.6460,0.0015,0.5379,0.0000,0.0007,0.1543
12.100,0.8409,-0.7915,-5.2515,28.3325,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.6159,17.5507,0.0015,0.5392,0.0000,0.0007,0.1378
12.133,0.8662,-0.7928,-5.2515,31.0792,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.5993,15.4870,0.0015,0.5394,0.0000,0.0007,0.1216
12.167,0.8920,-0.7931,-5.2515,33.7958,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.5819,13.4583,0.0015,0.5385,0.0000,0.0007,0.1057
