time,x,y,z,onboard_active_gate_id,referee_active_gate_id,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
14.033,2.9710,-0.7045,-5.2499,2,2,4.0607,-179.8955,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.067,2.9710,-0.7045,-5.2499,2,2,4.0607,-179.6445,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.100,2.9710,-0.7045,-5.2499,2,2,4.0607,-179.6529,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.133,2.9710,-0.7045,-5.2499,2,2,4.0607,-179.9144,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.167,2.9711,-0.7046,-5.2499,2,2,4.0607,179.5775,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.200,2.9711,-0.7046,-5.2499,2,2,4.0607,179.3353,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.233,2.9711,-0.7046,-5.2499,2,2,4.0607,179.3523,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.267,2.9711,-0.7046,-5.2499,2,2,4.0607,179.6222,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.300,2.9711,-0.7046,-5.2499,2,2,4.0607,-179.8616,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.333,2.9711,-0.7045,-5.2499,2,2,4.0607,-179.6114,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.367,2.9711,-0.7045,-5.2499,2,2,4.0607,-179.6207,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.400,2.9711,-0.7046,-5.2499,2,2,4.0606,-179.8830,-0.0001,0.0000,0.0000,-0.0000,-0.8000
14.433,2.9712,-0.7046,-5.2499,2,2,4.0606,179.6081,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.467,2.9712,-0.7046,-5.2499,2,2,4.0606,179.3651,-0.0001,0.0000,0.0000,-0.0000,0.8000
14.500,2.9712,-0.7046,-5.2500,2,2,4.0606,179.3814,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.533,2.9712,-0.7046,-5.2500,2,2,4.0606,179.6505,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.567,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.8340,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.600,2.9711,-0.7046,-5.2500,2,2,4.0606,-179.5845,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.633,2.9711,-0.7046,-5.2500,2,2,4.0606,-179.5945,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.667,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.8574,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.700,2.9712,-0.7046,-5.2500,2,2,4.0606,179.6330,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.733,2.9712,-0.7047,-5.2500,2,2,4.0606,179.3894,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.767,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4051,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.800,2.9712,-0.7046,-5.2500,2,2,4.0606,179.6736,-0.0000,0.0000,0.0000,-0.0000,0.8000
14.833,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.8115,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.867,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.5626,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.900,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.5731,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.933,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.8366,-0.0000,0.0000,0.0000,-0.0000,-0.8000
14.967,2.9713,-0.7047,-5.2500,2,2,4.0606,179.6533,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.000,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4092,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.033,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4244,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.067,2.9713,-0.7047,-5.2500,2,2,4.0606,179.6923,-0.0000,0.0000,0.0000,-0.0000,0.8000
15.100,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.7932,-0.0000,0.0000,0.0000,-0.0000,-0.8000
15.133,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.5448,-0.0000,0.0000,0.0000,-0.0000,-0.8000
15.167,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.5558,0.0000,0.0000,0.0000,0.0000,-0.8000
15.200,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.8197,0.0000,0.0000,0.0000,0.0000,-0.8000
15.233,2.9713,-0.7047,-5.2500,2,2,4.0606,179.6698,0.0000,0.0000,0.0000,0.0000,0.8000
15.267,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4253,0.0000,0.0000,0.0000,0.0000,0.8000
15.300,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4401,0.0000,0.0000,0.0000,0.0000,0.8000
15.333,2.9713,-0.7047,-5.2500,2,2,4.0606,179.7076,0.0000,0.0000,0.0000,0.0000,0.8000
15.367,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.7783,0.0000,0.0000,0.0000,0.0000,-0.8000
15.400,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.5302,0.0000,0.0000,0.0000,0.0000,-0.8000
15.433,2.9712,-0.7046,-5.2500,2,2,4.0606,-179.5416,0.0000,0.0000,0.0000,0.0000,-0.8000
15.467,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.8058,0.0000,0.0000,0.0000,0.0000,-0.8000
15.500,2.9713,-0.7047,-5.2500,2,2,4.0606,179.6833,0.0000,0.0000,0.0000,0.0000,0.8000
15.533,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4384,0.0000,0.0000,0.0000,0.0000,0.8000
15.567,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4529,0.0000,0.0000,0.0000,0.0000,0.8000
15.600,2.9713,-0.7047,-5.2500,2,2,4.0606,179.7201,0.0000,0.0000,0.0000,0.0000,0.8000
15.633,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.7661,0.0000,0.0000,0.0000,0.0000,-0.8000
15.667,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.5183,0.0000,0.0000,0.0000,0.0000,-0.8000
15.700,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.5300,0.0000,0.0000,0.0000,0.0000,-0.8000
15.733,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.7945,0.0000,0.0000,0.0000,0.0000,-0.8000
15.767,2.9713,-0.7047,-5.2500,2,2,4.0606,179.6943,0.0000,0.0000,0.0000,0.0000,0.8000
15.800,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4492,0.0000,0.0000,0.0000,0.0000,0.8000
15.833,2.9713,-0.7047,-5.2500,2,2,4.0606,179.4633,0.0000,0.0000,0.0000,0.0000,0.8000
15.867,2.9713,-0.7047,-5.2500,2,2,4.0606,179.7304,0.0000,0.0000,0.0000,0.0000,0.8000
15.900,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.7561,0.0000,0.0000,0.0000,0.0000,-0.8000
15.933,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.5086,0.0000,0.0000,0.0000,0.0000,-0.8000
15.967,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.5205,0.0000,0.0000,0.0000,0.0000,-0.8000
16.000,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.7853,0.0000,0.0000,0.0000,0.0000,-0.8000
16.033,2.9713,-0.7047,-5.2500,2,2,4.0606,179.7033,0.0000,0.0000,0.0000,0.0000,0.8000
16.067,2.9714,-0.7047,-5.2500,2,2,4.0606,179.4579,0.0000,0.0000,0.0000,0.0000,0.8000
16.100,2.9714,-0.7047,-5.2500,2,2,4.0606,179.4719,0.0000,0.0000,0.0000,0.0000,0.8000
16.133,2.9713,-0.7047,-5.2500,2,2,4.0606,179.7387,0.0000,0.0000,0.0000,0.0000,0.8000
16.167,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.7480,0.0000,0.0000,0.0000,0.0000,-0.8000
16.200,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.5007,0.0000,0.0000,0.0000,0.0000,-0.8000
16.233,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.5128,0.0000,0.0000,0.0000,0.0000,-0.8000
16.267,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.7778,0.0000,0.0000,0.0000,0.0000,-0.8000
16.300,2.9713,-0.7047,-5.2500,2,2,4.0605,179.7106,0.0000,0.0000,0.0000,0.0000,0.8000
16.333,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4651,0.0000,0.0000,0.0000,0.0000,0.8000
16.367,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4788,0.0000,0.0000,0.0000,0.0000,0.8000
16.400,2.9713,-0.7047,-5.2500,2,2,4.0605,179.7454,0.0000,0.0000,0.0000,0.0000,0.8000
16.433,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7414,0.0000,0.0000,0.0000,0.0000,-0.8000
16.467,2.9713,-0.7046,-5.2500,2,2,4.0606,-179.4943,0.0000,0.0000,0.0000,0.0000,-0.8000
16.500,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.5066,0.0000,0.0000,0.0000,0.0000,-0.8000
16.533,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7717,0.0000,0.0000,0.0000,0.0000,-0.8000
16.567,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7166,0.0000,0.0000,0.0000,0.0000,0.8000
16.600,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4709,0.0000,0.0000,0.0000,0.0000,0.8000
16.633,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4845,0.0000,0.0000,0.0000,0.0000,0.8000
16.667,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7510,0.0000,0.0000,0.0000,0.0000,0.8000
16.700,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7360,0.0000,0.0000,0.0000,0.0000,-0.8000
16.733,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4891,0.0000,0.0000,0.0000,0.0000,-0.8000
16.767,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.5015,0.0000,0.0000,0.0000,0.0000,-0.8000
16.800,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7667,0.0000,0.0000,0.0000,0.0000,-0.8000
16.833,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7214,0.0000,0.0000,0.0000,0.0000,0.8000
16.867,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4756,0.0000,0.0000,0.0000,0.0000,0.8000
16.900,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4891,0.0000,0.0000,0.0000,0.0000,0.8000
16.933,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7555,0.0000,0.0000,0.0000,0.0000,0.8000
16.967,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7317,0.0000,0.0000,0.0000,0.0000,-0.8000
17.000,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4848,0.0000,0.0000,0.0000,0.0000,-0.8000
17.033,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4973,0.0000,0.0000,0.0000,0.0000,-0.8000
17.067,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7626,0.0000,0.0000,0.0000,0.0000,-0.8000
17.100,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7254,0.0000,0.0000,0.0000,0.0000,0.8000
17.133,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4795,0.0000,0.0000,0.0000,0.0000,0.8000
17.167,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4929,0.0000,0.0000,0.0000,0.0000,0.8000
17.200,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7591,0.0000,0.0000,0.0000,0.0000,0.8000
17.233,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7281,0.0000,0.0000,0.0000,0.0000,-0.8000
17.267,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4813,0.0000,0.0000,0.0000,0.0000,-0.8000
17.300,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4939,0.0000,0.0000,0.0000,0.0000,-0.8000
17.333,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7593,0.0000,0.0000,0.0000,0.0000,-0.8000
17.367,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7287,0.0000,0.0000,0.0000,0.0000,0.8000
17.400,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4827,0.0000,0.0000,0.0000,0.0000,0.8000
17.433,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4960,0.0000,0.0000,0.0000,0.0000,0.8000
17.467,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7622,0.0000,0.0000,0.0000,0.0000,0.8000
17.500,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7251,0.0000,0.0000,0.0000,0.0000,-0.8000
17.533,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4784,0.0000,0.0000,0.0000,0.0000,-0.8000
17.567,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4911,0.0000,0.0000,0.0000,0.0000,-0.8000
17.600,2.9713,-0.7047,-5.2500,2,2,4.0605,-179.7566,0.0000,0.0000,0.0000,0.0000,-0.8000
17.633,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7313,0.0000,0.0000,0.0000,0.0000,0.8000
17.667,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4852,0.0000,0.0000,0.0000,0.0000,0.8000
17.700,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4985,0.0000,0.0000,0.0000,0.0000,0.8000
17.733,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7646,0.0000,0.0000,0.0000,0.0000,0.8000
17.767,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7227,0.0000,0.0000,0.0000,0.0000,-0.8000
17.800,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4761,0.0000,0.0000,0.0000,0.0000,-0.8000
17.833,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4888,0.0000,0.0000,0.0000,0.0000,-0.8000
17.867,2.9713,-0.7047,-5.2500,2,2,4.0605,-179.7544,0.0000,0.0000,0.0000,0.0000,-0.8000
17.900,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7335,0.0000,0.0000,0.0000,0.0000,0.8000
17.933,2.9714,-0.7047,-5.2500,2,2,4.0605,179.4873,0.0000,0.0000,0.0000,0.0000,0.8000
17.967,2.9714,-0.7047,-5.2500,2,2,4.0605,179.5005,0.0000,0.0000,0.0000,0.0000,0.8000
18.000,2.9714,-0.7047,-5.2500,2,2,4.0605,179.7666,0.0000,0.0000,0.0000,0.0000,0.8000
18.033,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.7208,0.0000,0.0000,0.0000,0.0000,-0.8000
18.067,2.9713,-0.7046,-5.2500,2,2,4.0605,-179.4742,0.0000,0.0000,0.0000,0.0000,-0.8000
