time,x,y,z,onboard_active_gate_id,referee_active_gate_id,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
12.767,17.9088,-0.0000,-5.2500,,4,,,,0.2500,0.0000,0.0000,0.0000
12.800,17.9418,-0.0000,-5.2500,,4,,,,0.2500,0.0000,0.0000,0.0000
12.833,17.9743,-0.0000,-5.2500,,4,,,,0.2500,0.0000,0.0000,0.0000
12.867,18.0064,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
12.900,18.0381,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
12.933,18.0693,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
12.967,18.1002,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.000,18.1306,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.033,18.1607,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.067,18.1905,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.100,18.2199,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.133,18.2490,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.167,18.2778,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.200,18.3063,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.233,18.3345,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.267,18.3625,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.300,18.3902,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.333,18.4176,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.367,18.4448,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.400,18.4718,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.433,18.4986,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.467,18.5252,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.500,18.5515,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.533,18.5777,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.567,18.6037,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.600,18.6295,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.633,18.6551,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.667,18.6806,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.700,18.7060,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.733,18.7311,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.767,18.7562,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.800,18.7811,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.833,18.8059,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.867,18.8305,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.900,18.8550,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.933,18.8794,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
13.967,18.9037,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.000,18.9279,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.033,18.9520,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.067,18.9760,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.100,18.9999,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.133,19.0237,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.167,19.0474,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.200,19.0711,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.233,19.0946,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.267,19.1181,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.300,19.1415,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.333,19.1648,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.367,19.1881,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.400,19.2113,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.433,19.2345,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.467,19.2575,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.500,19.2806,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.533,19.3035,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.567,19.3265,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.600,19.3493,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.633,19.3721,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.667,19.3949,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.700,19.4176,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.733,19.4403,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.767,19.4630,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.800,19.4856,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.833,19.5081,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.867,19.5307,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.900,19.5532,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.933,19.5756,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
14.967,19.5980,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.000,19.6204,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.033,19.6428,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.067,19.6651,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.100,19.6875,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.133,19.7097,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.167,19.7320,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.200,19.7542,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.233,19.7765,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.267,19.7986,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.300,19.8208,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.333,19.8430,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.367,19.8651,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.400,19.8872,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.433,19.9093,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.467,19.9314,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.500,19.9534,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.533,19.9755,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.567,19.9975,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.600,20.0195,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.633,20.0415,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.667,20.0635,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.700,20.0854,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.733,20.1074,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.767,20.1293,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.800,20.1513,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.833,20.1732,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.867,20.1951,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.900,20.2170,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.933,20.2389,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
15.967,20.2608,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.000,20.2827,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.033,20.3045,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.067,20.3264,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.100,20.3482,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.133,20.3701,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.167,20.3919,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.200,20.4137,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.233,20.4355,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.267,20.4573,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.300,20.4791,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.333,20.5009,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.367,20.5227,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.400,20.5445,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.433,20.5663,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.467,20.5881,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.500,20.6099,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.533,20.6316,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.567,20.6534,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.600,20.6751,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.633,20.6969,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.667,20.7187,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.700,20.7404,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.733,20.7621,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.767,20.7839,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.800,20.8056,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.833,20.8274,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
16.867,20.8491,-0.0000,-5.2500,,,,,,0.2500,0.0000,0.0000,0.0000
